MotherCompany,DaughterCompany,PodId,Year,Month,Day,Weekday,Consumption,Temperature,Date,Consumption Kwh
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,17,1,5.97784,0,2/17/2014,5977.84
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,18,2,5.76806,-2.1,2/18/2014,5768.06
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,19,3,5.92569,-1,2/19/2014,5925.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,20,4,6.04845,0.8,2/20/2014,6048.45
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,21,5,5.47347,2.9,2/21/2014,5473.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,22,6,4.41288,5.6,2/22/2014,4412.88
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,23,7,4.15224,6.7,2/23/2014,4152.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,24,1,5.57814,3.1,2/24/2014,5578.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,25,2,5.58658,1.5,2/25/2014,5586.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,26,3,5.87081,1.9,2/26/2014,5870.81
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,27,4,5.84149,2.1,2/27/2014,5841.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,2,28,5,5.29331,1.6,2/28/2014,5293.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,1,6,4.2627,1.6,3/1/2014,4262.7
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,2,7,3.93272,2.2,3/2/2014,3932.72
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,3,1,5.68653,3.2,3/3/2014,5686.53
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,4,2,5.45488,2.3,3/4/2014,5454.88
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,5,3,5.38922,3.3,3/5/2014,5389.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,6,4,5.27041,7,3/6/2014,5270.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,7,5,4.76145,6,3/7/2014,4761.45
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,8,6,3.83673,8.8,3/8/2014,3836.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,9,7,3.54169,6.6,3/9/2014,3541.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,10,1,5.22634,4.7,3/10/2014,5226.34
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,11,2,5.64,6.8,3/11/2014,5640
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,12,3,5.43375,5.7,3/12/2014,5433.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,13,4,5.0789,6.1,3/13/2014,5078.9
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,14,5,4.82304,2,3/14/2014,4823.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,15,6,4.39299,-1,3/15/2014,4392.99
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,16,7,3.70266,-0.2,3/16/2014,3702.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,17,1,5.35541,-2.1,3/17/2014,5355.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,18,2,5.28562,-2.6,3/18/2014,5285.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,19,3,5.47909,1.8,3/19/2014,5479.09
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,20,4,4.83628,8.2,3/20/2014,4836.28
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,21,5,4.41501,5.5,3/21/2014,4415.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,22,6,3.72133,5,3/22/2014,3721.33
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,23,7,2.92367,3.5,3/23/2014,2923.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,24,1,5.01808,2.6,3/24/2014,5018.08
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,25,2,5.13355,3.7,3/25/2014,5133.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,26,3,4.97175,4.5,3/26/2014,4971.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,27,4,4.64267,4.8,3/27/2014,4642.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,28,5,4.34852,6.8,3/28/2014,4348.52
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,29,6,3.39853,5.5,3/29/2014,3398.53
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,30,7,3.1961,2.7,3/30/2014,3196.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,3,31,1,4.92327,0.5,3/31/2014,4923.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,1,2,5.2907,2.5,4/1/2014,5290.7
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,2,3,5.25668,1.7,4/2/2014,5256.68
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,3,4,5.22667,2.2,4/3/2014,5226.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,4,5,4.2847,4.4,4/4/2014,4284.7
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,5,6,3.53603,6.4,4/5/2014,3536.03
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,6,7,3.11556,4.3,4/6/2014,3115.56
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,7,1,4.72858,3.8,4/7/2014,4728.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,8,2,4.7967,2.6,4/8/2014,4796.7
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,9,3,4.86179,3.4,4/9/2014,4861.79
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,10,4,4.67624,6.8,4/10/2014,4676.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,11,5,4.18371,6.8,4/11/2014,4183.71
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,12,6,3.16762,8,4/12/2014,3167.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,13,7,3.02033,6.8,4/13/2014,3020.33
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,14,1,4.62773,6,4/14/2014,4627.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,15,2,4.60746,6.1,4/15/2014,4607.46
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,16,3,4.81357,9.1,4/16/2014,4813.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,17,4,4.14804,7.8,4/17/2014,4148.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,18,5,2.75799,8,4/18/2014,2757.99
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,19,6,3.19922,10.1,4/19/2014,3199.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,20,7,2.90041,10.6,4/20/2014,2900.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,21,1,2.76367,8.9,4/21/2014,2763.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,22,2,4.60811,6,4/22/2014,4608.11
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,23,3,4.70201,6.1,4/23/2014,4702.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,24,4,4.61395,7.9,4/24/2014,4613.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,25,5,4.40551,10.8,4/25/2014,4405.51
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,26,6,3.23723,12.6,4/26/2014,3237.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,27,7,3.37155,14,4/27/2014,3371.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,28,1,4.63214,8.3,4/28/2014,4632.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,29,2,4.70586,5.3,4/29/2014,4705.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,4,30,3,4.63253,3.4,4/30/2014,4632.53
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,1,4,3.44648,5.2,5/1/2014,3446.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,2,5,4.36219,5.5,5/2/2014,4362.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,3,6,3.32694,4.2,5/3/2014,3326.94
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,4,7,3.09792,4.6,5/4/2014,3097.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,5,1,4.75874,4.9,5/5/2014,4758.74
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,6,2,4.78286,5.8,5/6/2014,4782.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,7,3,4.74573,5.3,5/7/2014,4745.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,8,4,4.90713,7.4,5/8/2014,4907.13
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,9,5,4.26517,7,5/9/2014,4265.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,10,6,3.77472,8.6,5/10/2014,3774.72
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,11,7,2.8368,8.5,5/11/2014,2836.8
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,12,1,4.57364,9.4,5/12/2014,4573.64
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,13,2,4.69567,8,5/13/2014,4695.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,14,3,4.67579,8.4,5/14/2014,4675.79
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,15,4,4.78246,14.4,5/15/2014,4782.46
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,16,5,4.05867,15.8,5/16/2014,4058.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,17,6,2.72898,16.1,5/17/2014,2728.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,18,7,2.56718,13.3,5/18/2014,2567.18
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,19,1,4.2977,15.5,5/19/2014,4297.7
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,20,2,4.35578,16.9,5/20/2014,4355.78
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,21,3,4.2326,20.1,5/21/2014,4232.6
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,22,4,4.01571,21.3,5/22/2014,4015.71
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,23,5,3.98392,21.7,5/23/2014,3983.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,24,6,2.58635,19.3,5/24/2014,2586.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,25,7,2.26457,12.7,5/25/2014,2264.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,26,1,4.48245,8.1,5/26/2014,4482.45
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,27,2,4.47542,7.2,5/27/2014,4475.42
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,28,3,4.60541,10.5,5/28/2014,4605.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,29,4,2.924,9.7,5/29/2014,2924
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,30,5,3.66383,11.7,5/30/2014,3663.83
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,5,31,6,2.80817,12.3,5/31/2014,2808.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,1,7,2.17605,12.1,6/1/2014,2176.05
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,2,1,4.41158,11.6,6/2/2014,4411.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,3,2,4.39626,14.2,6/3/2014,4396.26
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,4,3,4.45201,16.2,6/4/2014,4452.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,5,4,4.25324,15.5,6/5/2014,4253.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,6,5,2.95094,15.7,6/6/2014,2950.94
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,7,6,2.49661,17.2,6/7/2014,2496.61
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,8,7,2.42435,19.7,6/8/2014,2424.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,9,1,4.25006,18.3,6/9/2014,4250.06
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,10,2,4.22926,17,6/10/2014,4229.26
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,11,3,4.22196,16.1,6/11/2014,4221.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,12,4,4.1444,13.1,6/12/2014,4144.4
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,13,5,3.5022,12.1,6/13/2014,3502.2
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,14,6,2.70395,14.7,6/14/2014,2703.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,15,7,2.42968,12.8,6/15/2014,2429.68
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,16,1,4.16362,10.5,6/16/2014,4163.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,17,2,4.2135,15.1,6/17/2014,4213.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,18,3,4.31389,11.8,6/18/2014,4313.89
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,19,4,3.93701,10,6/19/2014,3937.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,20,5,2.40244,9.4,6/20/2014,2402.44
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,21,6,2.33701,9.2,6/21/2014,2337.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,22,7,2.15125,9,6/22/2014,2151.25
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,23,1,4.14295,12.5,6/23/2014,4142.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,24,2,4.17932,11.6,6/24/2014,4179.32
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,25,3,4.19672,11.9,6/25/2014,4196.72
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,26,4,4.22335,11.4,6/26/2014,4223.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,27,5,3.92012,12,6/27/2014,3920.12
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,28,6,2.64078,13.3,6/28/2014,2640.78
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,29,7,2.41127,12.7,6/29/2014,2411.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,6,30,1,4.00899,13.3,6/30/2014,4008.99
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,1,2,4.13289,15.2,7/1/2014,4132.89
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,2,3,3.96962,14.8,7/2/2014,3969.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,3,4,3.97856,16.8,7/3/2014,3978.56
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,4,5,3.74665,19.3,7/4/2014,3746.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,5,6,2.28673,19,7/5/2014,2286.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,6,7,2.30595,21.4,7/6/2014,2305.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,7,1,3.73465,22.2,7/7/2014,3734.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,8,2,3.78587,22.1,7/8/2014,3785.87
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,9,3,3.93046,20.9,7/9/2014,3930.46
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,10,4,3.78114,17.6,7/10/2014,3781.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,11,5,3.5901,16.8,7/11/2014,3590.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,12,6,2.30555,18.7,7/12/2014,2305.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,13,7,2.17187,18.8,7/13/2014,2171.87
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,14,1,3.69486,18.4,7/14/2014,3694.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,15,2,3.67519,19.7,7/15/2014,3675.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,16,3,3.8645,19.9,7/16/2014,3864.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,17,4,3.70635,19.9,7/17/2014,3706.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,18,5,3.41322,17.7,7/18/2014,3413.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,19,6,2.58207,19.8,7/19/2014,2582.07
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,20,7,2.57044,20.4,7/20/2014,2570.44
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,21,1,3.36875,21.5,7/21/2014,3368.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,22,2,3.53469,22,7/22/2014,3534.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,23,3,3.6284,23.3,7/23/2014,3628.4
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,24,4,3.4316,23.8,7/24/2014,3431.6
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,25,5,3.65017,23.7,7/25/2014,3650.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,26,6,2.78015,21.6,7/26/2014,2780.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,27,7,2.61111,22.8,7/27/2014,2611.11
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,28,1,3.81924,23.5,7/28/2014,3819.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,29,2,3.71683,21,7/29/2014,3716.83
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,30,3,4.04582,20.8,7/30/2014,4045.82
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,7,31,4,3.8813,20.4,7/31/2014,3881.3
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,1,5,3.55496,20.7,8/1/2014,3554.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,2,6,2.34945,22.3,8/2/2014,2349.45
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,3,7,2.87785,25.4,8/3/2014,2877.85
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,4,1,4.61058,22.1,8/4/2014,4610.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,5,2,4.68947,21.8,8/5/2014,4689.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,6,3,4.47149,19.5,8/6/2014,4471.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,7,4,4.34441,20.3,8/7/2014,4344.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,8,5,4.04551,21,8/8/2014,4045.51
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,9,6,2.57441,19.6,8/9/2014,2574.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,10,7,2.58179,17.3,8/10/2014,2581.79
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,11,1,4.24315,16.3,8/11/2014,4243.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,12,2,4.25499,15.8,8/12/2014,4254.99
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,13,3,4.23691,16.1,8/13/2014,4236.91
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,14,4,4.26569,15.9,8/14/2014,4265.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,15,5,3.90752,16.3,8/15/2014,3907.52
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,16,6,2.57553,15.1,8/16/2014,2575.53
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,17,7,2.51944,14.9,8/17/2014,2519.44
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,18,1,4.41468,13.2,8/18/2014,4414.68
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,19,2,4.80065,14.1,8/19/2014,4800.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,20,3,4.82565,14.1,8/20/2014,4825.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,21,4,4.71681,14.7,8/21/2014,4716.81
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,22,5,4.34518,12.4,8/22/2014,4345.18
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,23,6,3.09251,13,8/23/2014,3092.51
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,24,7,2.87572,12.6,8/24/2014,2875.72
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,25,1,4.61105,12.2,8/25/2014,4611.05
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,26,2,4.88354,15,8/26/2014,4883.54
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,27,3,4.85184,13.8,8/27/2014,4851.84
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,28,4,5.00557,13.9,8/28/2014,5005.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,29,5,4.39098,11.8,8/29/2014,4390.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,30,6,3.11931,11.5,8/30/2014,3119.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,8,31,7,2.98699,12.8,8/31/2014,2986.99
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,1,1,4.70878,14.6,9/1/2014,4708.78
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,2,2,4.94663,15,9/2/2014,4946.63
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,3,3,4.84304,16.6,9/3/2014,4843.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,4,4,4.95465,14.6,9/4/2014,4954.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,5,5,4.34081,14.1,9/5/2014,4340.81
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,6,6,2.77674,14.9,9/6/2014,2776.74
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,7,7,2.84039,15.9,9/7/2014,2840.39
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,8,1,4.65074,13.1,9/8/2014,4650.74
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,9,2,4.98473,13.3,9/9/2014,4984.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,10,3,5.01344,12.7,9/10/2014,5013.44
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,11,4,4.99331,12.8,9/11/2014,4993.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,12,5,4.50154,11.1,9/12/2014,4501.54
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,13,6,3.4583,10.8,9/13/2014,3458.3
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,14,7,3.2611,12.8,9/14/2014,3261.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,15,1,4.77061,11.3,9/15/2014,4770.61
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,16,2,5.09461,11.2,9/16/2014,5094.61
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,17,3,5.07,10.7,9/17/2014,5070
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,18,4,4.9484,11.5,9/18/2014,4948.4
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,19,5,4.21946,12,9/19/2014,4219.46
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,20,6,2.936,12.1,9/20/2014,2936
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,21,7,2.54743,6.4,9/21/2014,2547.43
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,22,1,4.62681,2.8,9/22/2014,4626.81
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,23,2,4.91131,6,9/23/2014,4911.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,24,3,4.82227,5.5,9/24/2014,4822.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,25,4,4.76298,11.1,9/25/2014,4762.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,26,5,4.19277,12.4,9/26/2014,4192.77
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,27,6,2.25989,13.5,9/27/2014,2259.89
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,28,7,2.42162,10.1,9/28/2014,2421.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,29,1,4.22268,4.7,9/29/2014,4222.68
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,9,30,2,4.7918,5.3,9/30/2014,4791.8
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,1,3,4.82202,10.3,10/1/2014,4822.02
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,2,4,4.90655,11.2,10/2/2014,4906.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,3,5,4.19593,11.3,10/3/2014,4195.93
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,4,6,3.07693,11.6,10/4/2014,3076.93
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,5,7,2.87027,7.5,10/5/2014,2870.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,6,1,4.66366,8.1,10/6/2014,4663.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,7,2,4.98217,10.6,10/7/2014,4982.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,8,3,4.98412,9.8,10/8/2014,4984.12
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,9,4,5.00392,11.8,10/9/2014,5003.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,10,5,4.53592,9.8,10/10/2014,4535.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,11,6,3.31896,7.2,10/11/2014,3318.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,12,7,2.86364,8.4,10/12/2014,2863.64
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,13,1,4.40066,8.3,10/13/2014,4400.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,14,2,5.05624,6,10/14/2014,5056.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2014,10,15,3,5.18221,4.8,10/15/2014,5182.21
